player_feb_id,player_name,pts,ast,trb,tov,usage_2p,usage_3p,pct_2p,pct_3p,pct_inside,oer,der,cluster
1328788,M. ALVAREZ PUERTAS,10.0,1.6923076923076923,6.923076923076923,1.3846153846153846,0.5613287421426854,0.4386711506148604,0.3904761220804402,0.3040291777593342,0.4797648320592849,74.42275298401454,152.0671729404942,1
1372587,E. GONZALEZ CAMEJO,18.5,3.25,4.833333333333333,2.75,0.8417487918651508,0.1582511271760905,0.4869095785378481,0.1805554386575041,0.7493325230701857,90.42101410743469,121.78100739648796,1
1372979,H. FERNANDEZ LORENZO,5.923076923076923,1.0769230769230769,2.6923076923076925,1.6153846153846154,0.4136140530671989,0.5863856434225361,0.3641023464104319,0.5064099225430062,0.3452379977193801,86.76673003397089,7692423.147430584,1
1373182,G. EXPOSITO DIAZ,2.2,1.3,1.6,1.3,0.559523406179484,0.3404760262019354,0.1666665944444768,0.0499999875000031,0.4595235061793841,35.78363425402828,60000049.26660892,0
1373253,R. HERNÁNDEZ CHÁVEZ,12.076923076923077,0.7692307692307693,6.0,1.4615384615384617,0.8443722157955461,0.155627688904466,0.4467813766218857,0.2564100555557315,0.7357086450802625,82.18162131962282,190.6758618326012,1
1373504,E. PERDOMO MARTINEZ,15.5,1.3333333333333333,8.833333333333334,2.4166666666666665,0.5083507611695328,0.4916491480877803,0.5597526296018378,0.2528108109387517,0.4429633379279805,92.92117676968952,116.96331513300146,1
1374609,G. BOLAÑOS MARTEL,3.875,0.375,2.0,0.75,0.5249997587501678,0.2249999537500103,0.2499999097222604,0.1874999218750351,0.3611109332563111,56.24401442833258,25000142.228854552,0
1374629,C. GARCIA COLL,0.0,0.0,0.0,0.0,0.4999995000005,0.0,0.0,0.0,0.4999995000005,0.0,100000000.0,0
1374631,J. DEL PINO SANTANA,1.5,0.0,1.5,0.0,0.1249999687500078,0.3749999062500234,0.0,0.1666666111111296,0.1249999687500078,37.49999062500235,50000066.666594446,0
1378136,P. VILLAREJO CALATAYUD,12.083333333333334,3.083333333333333,4.75,1.25,0.4119006841960013,0.5880992244232477,0.4933530113357243,0.2979827522988543,0.3821324142090446,87.244350395202,123.26959814265314,1
1379696,F. FERNANDEZ NOVAL,7.916666666666667,1.75,3.8333333333333335,1.0,0.4916004479125358,0.5083993847594551,0.4273807779734675,0.3333332210648585,0.2801586716539253,86.3460175759082,8333436.649909242,1
1382466,I. GONZALEZ GOMEZ,5.25,1.5833333333333333,2.1666666666666665,0.9166666666666666,0.1997354012775205,0.800264402459301,0.1944443101852924,0.1809523485246661,0.1583332900154472,66.11991718447858,8333515.33595058,0
1382609,F. DE LA TORRE MENA,4.3,1.3,2.6,1.2,0.660833044766423,0.2391666182893626,0.242857014512578,0.2666664944445768,0.3472221348379868,76.83537560859459,10000137.006449947,1
1383439,J. GUTIÉRREZ CARBALLO,6.111111111111111,1.0,2.4444444444444446,0.6666666666666666,0.3148147445987824,0.6851849915124084,0.3518516466050889,0.3518517160494395,0.3068782368039979,101.07658950993628,115.98752389076571,1
1384586,D. AVILA MERCADO,5.428571428571429,4.357142857142857,3.2142857142857144,1.5714285714285714,0.6742627840610746,0.3257368097033397,0.3702379224802691,0.2249998291072969,0.6671199087039457,80.6781010730341,7142982.4290762,1
1391138,R. REY ARTIGAS,15.23076923076923,1.1538461538461535,5.923076923076923,1.3076923076923077,0.9104311444300178,0.0895687562887184,0.5713730059616519,0.4102560940173661,0.8796091685045901,117.62239602949307,91.08783533381742,1
1392790,A. FIGUEROLA CALVO,7.0,1.4285714285714286,2.0,1.5714285714285714,0.5490361378322016,0.4509636235057435,0.2023808859127236,0.3499998139287234,0.5456347749394262,75.77814732473908,146.78164242349524,1
1393320,I. BELVER EDO,8.0,2.555555555555556,6.444444444444445,1.7777777777777777,0.7013225733858293,0.2986771963893718,0.5370368487655064,0.2407405910495055,0.6902114626450887,87.18454574173306,138.28603607094266,1
1393509,F. VIDAL PATIÑO,10.416666666666666,0.8333333333333334,3.25,2.333333333333333,0.6320766413087344,0.3679232322031889,0.4323141355410571,0.2361110288580596,0.5232803206964114,85.85505496194618,135.77368044178942,1
1393818,G. GOMILA CARULLA,6.833333333333333,3.333333333333333,5.166666666666667,1.1666666666666667,0.5136090134165596,0.4863908643052714,0.3666665610417025,0.1833332716666914,0.4353173982020125,66.23797427518112,163.1425843007843,1
1396698,J. BARBERA ESPUNY,4.125,1.125,3.625,0.75,0.462797396063792,0.5372022423292647,0.5416662152781887,0.333333138889037,0.2940475292928319,84.27736338943365,12500108.249861348,1
1403132,O. BESORA TOMAS,17.11111111111111,1.0,3.2222222222222223,1.4444444444444444,0.2396231963124089,0.760376724198888,0.5060844413663568,0.3884232648718872,0.2213545546567041,106.76243372191584,105.1259260868168,1
1403783,A. MONTALBÁN PÉREZ,10.5,2.75,2.5,1.875,0.2438987772650393,0.7561010722389552,0.3749997864584917,0.3583332701736228,0.1716269585823376,99.38211954341212,114.83312168652157,1
1404288,C. COLOM ROCHA,5.166666666666667,2.0,5.166666666666667,1.1666666666666667,0.3861109855093093,0.6138887172685782,0.4999996666669166,0.5694440428244275,0.2388888179629893,97.83589284254836,110.15227413341908,1
1405903,M. GARCIA RODRIGUEZ,4.583333333333333,2.1666666666666665,1.8333333333333333,0.25,0.3179562835500706,0.6820434833150824,0.16666661805557,0.2259920070242972,0.2116071106211076,62.64621746045615,25000107.245870665,0
1431364,R. PEREZ AGUILERA,10.76923076923077,1.0,4.0,1.3076923076923077,0.6479038388164008,0.3520960515798619,0.4476495022236755,0.3617214452273032,0.5567598202998421,88.63225318333551,127.03449933267368,1
1432491,A. BIERSACK LOPEZ,13.625,1.1875,7.1875,1.1875,0.4757828535568215,0.5242170551284255,0.5500990986603429,0.2984870553931232,0.460655619830091,102.95707736046872,103.18727781915572,1
1433503,A. RICO GARCIA,9.166666666666666,3.0,3.333333333333333,1.5,0.510648095070736,0.4893516516886991,0.3396824808919227,0.3805553324538857,0.344907361850572,112.13113399705846,141.90785310616758,1
1435081,D. ARRANZ LOPEZ,3.9166666666666665,1.1666666666666667,6.0,0.9166666666666666,0.8458329050234615,0.1541666283101954,0.3305554507870745,0.2083331875001145,0.7499996037040022,76.00655371365228,16666795.749780407,1
1439462,J. TOLEDO ZAMORA,20.0,2.5,5.5,1.0,0.4978632160950419,0.5021367176656464,0.4636363105785194,0.4017856602359767,0.4423076596576525,110.24713730078544,100.66656125361088,1
1440768,A. CARDITO MARTIN,7.461538461538462,2.1538461538461537,1.5384615384615383,1.1538461538461535,0.1355311137275458,0.8644687359061771,0.1538460000001538,0.370604306582642,0.0970695784711358,86.82919976740362,135.96855814467014,1
1441094,A. ROMERO BLANCO,5.333333333333333,0.75,8.916666666666666,1.5833333333333333,0.9611740370873444,0.0388257503766372,0.430654678987995,0.0,0.9519838496902304,63.98683791459048,8333495.733002481,1
1446313,J. CARRASCO MARTIN,14.333333333333334,3.0,3.0,1.5833333333333333,0.5790944430657816,0.3375720972255553,0.4909314420088251,0.3696427284406212,0.5393074915418523,96.21725649090172,16666743.058463331,1
1451241,P. MIGUEL HERNANDO,1.75,0.875,1.625,0.5,0.4031248658594299,0.5968746247659286,0.1124999587500176,0.1249999375000312,0.3214284674745303,27.39038792614365,62500062.416557,0
1451273,P. LUIS RUA,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0
1451287,F. COBOS GRACIA,8.333333333333334,1.3333333333333333,6.333333333333333,2.0,0.9694443097685452,0.0305555527314817,0.3645201651407739,0.0,0.960647905124822,59.58302679423576,16666791.966475729,1
1451682,D. PARDOS BERNAD,5.833333333333333,1.0,2.6666666666666665,1.8333333333333333,0.3666664672918392,0.6333331660417247,0.5999994800005041,0.1825396352985776,0.1791666330902843,62.64743287955037,33333418.186206136,1
1452974,R. GONZALEZ RUIZ,3.8461538461538463,0.5384615384615384,2.3076923076923075,0.4615384615384615,0.3854394459056526,0.6145602777208091,0.2692305705129925,0.2093405972279126,0.2989925409445152,65.78787122573316,23077035.00114381,0
1452981,L. BLANCO DE LA CRUZ,0.5,0.25,0.625,0.5,0.374999625000375,0.0,0.24999975000025,0.0,0.24999975000025,33.33330555558148,75000024.99998125,0
1452988,R. CACHON VILLAMEDIANA,11.272727272727272,2.636363636363636,3.909090909090909,3.363636363636364,0.6921201809736239,0.3078796808296674,0.5419995360279065,0.2151513839900052,0.6714721426235031,81.64824222634601,143.41955481854063,1
1456518,G. RODRIGUEZ LUQUE,9.615384615384617,1.9230769230769231,2.5384615384615383,1.9230769230769231,0.404568903880437,0.5954309314455285,0.5408422235275789,0.2604395032481705,0.3850217858476809,80.96581114891204,7692432.27475511,1
1460765,A. COMENDEIRO RODRIGUEZ,6.166666666666667,1.1666666666666667,3.9166666666666665,2.1666666666666665,0.4446427632013978,0.5553570385512975,0.4097220596065491,0.2807538867276343,0.4178570438136493,71.96858524712111,8333477.676076688,1
1462697,A. PEDROS BLASCO,8.75,2.875,2.25,2.5,0.6644750248704137,0.3355248490338245,0.3906249241464284,0.2749998856250518,0.5935514962086396,70.59112121707984,152.61643077499846,1
1464745,J. GARCIA FERNANDEZ,5.846153846153846,0.5384615384615384,2.5384615384615383,0.5384615384615384,0.3837606238414162,0.3854699900475147,0.42435878938046,0.1794871324786449,0.3438227819093917,71.68934422123364,23077046.28224029,0
1469117,A. SOTO CAPARROS,5.777777777777778,3.111111111111111,5.555555555555555,1.0,0.9470896688462068,0.0529100382968046,0.3605819441188094,0.0,0.8703700759260931,73.03016093073518,11111232.654153204,1
1478746,R. GOMEZ DE LA RIVA,7.538461538461538,0.6153846153846154,7.3076923076923075,1.7692307692307692,0.9658118058356308,0.0341880300332389,0.445557572161378,0.1153845192308557,0.963577924776114,74.02329101902788,174.6247860107195,1
1485185,A. CASTRO ENSEÑAT,4.25,2.25,2.0,1.75,0.2589284830995264,0.7410710436865211,0.7499993750005625,0.099999980000004,0.2291665815972585,59.99578109282909,25000124.09974609,1
1487941,M. ALIAGA CHECA,10.0,2.2222222222222223,3.2222222222222223,2.2222222222222223,0.7920633737625206,0.2079364616872591,0.443297992026902,0.0925925524691538,0.7227561509379066,75.19098797280455,11111240.729469784,1
1489619,J. BELTRAN DIAZ,9.166666666666666,0.6666666666666666,5.166666666666667,1.1666666666666667,0.7928570367024683,0.2071428221269201,0.4941798238313708,0.2222220370372098,0.7578702562590229,84.96196359408323,16666752.118434986,1
1493435,M. CAPELL OLLER,7.714285714285714,2.142857142857143,3.571428571428572,2.2857142857142856,0.5062175361186824,0.4937823559432363,0.2285713781944566,0.1785713958333395,0.4690166406832992,56.64346555499166,203.5966213148333,1
1498640,P.  RAMOS AFONSO,1.0,0.2222222222222222,1.8888888888888888,0.5555555555555556,0.1111110000001111,0.5555552870372076,0.0,0.1111110694444618,0.0,22.22221666666821,77777799.99998334,0
1498640,P. RAMOS AFONSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0
1509827,M. BALANZATEGUI GUTIERREZ,5.416666666666667,1.0,3.4166666666666665,0.5833333333333334,0.4274229415883217,0.5725768479920634,0.3124998940972614,0.2416666038657589,0.3035811822490706,73.30360044442018,16666773.9054148,1
1509840,A. FORTES SILVA,11.1,0.5,6.1,2.2,0.9888886900348672,0.0111111098765433,0.5060153487322363,0.0,0.8799998630476434,80.70908090282597,10000112.17717028,1
1513838,P. GARCIA PRIETO,5.230769230769231,0.6923076923076923,3.5384615384615383,0.5384615384615384,0.703895962530815,0.2961038232418014,0.5159337756497729,0.2243588370727526,0.6619656405294919,85.29177028761949,7692454.430468911,1
1514222,A. TORRES MUNICIO,6.933333333333334,2.2,3.1333333333333333,1.3333333333333333,0.2880186024578559,0.7119812464103394,0.2622221179259707,0.2350624735871381,0.2509971110549113,66.34024824657776,209.577812032213,1
1514917,A. GOMEZ LLANES,6.583333333333333,1.4166666666666667,3.583333333333333,1.4166666666666667,0.5406286505758914,0.3760377746277331,0.4097220025078962,0.3055554571759596,0.2667327592413681,95.53332846057246,16666757.417886851,1
1515543,D. TOLOSA OROPESA,6.727272727272728,1.4545454545454546,3.5454545454545454,0.7272727272727273,0.4799623988786044,0.4291283120184331,0.4491341087276021,0.1212120883838474,0.3428570902347027,62.73782522473189,27272831.24351226,1
1515932,M. BERROJALBIZ ALONSO,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0
1518708,R. FERNANDEZ FERNANDEZ,10.272727272727272,1.3636363636363635,2.1818181818181817,2.0,0.3336640676108054,0.6663358112430264,0.4637443916558407,0.2632165401812391,0.2661629748199173,74.07644968652329,150.79485414779776,1
1519988,R. DEUS VERA,5.333333333333333,1.1666666666666667,3.333333333333333,1.0,0.82321413251208,0.1767856863371645,0.411904674780822,0.0,0.6359125971927135,62.48755598502336,16666780.990328832,1
1521184,S. BARROS GARCIA,9.0,4.0,3.230769230769231,1.9230769230769231,0.5137139941842823,0.4862858696102783,0.4261293225357387,0.1328754270167316,0.4043011861865745,68.97434678435998,7692450.894613678,1
1521307,L. MARTINEZ YRANZO,4.0,3.5,2.0,1.0,0.6999994600005081,0.299999940000012,0.499999750000125,0.1666666111111296,0.6249994687505078,58.13952643320837,50000042.99996927,1
1523199,L. LOPEZ BERNARDEZ,2.5,0.0,3.0,0.5,0.3518517232510837,0.4814812304528674,0.3333332083333853,0.033333326666668,0.3402775662617541,40.55554631481747,66666694.31816435,0
1526980,D. CABRERA GUEDES,4.25,0.6666666666666666,3.5,1.0,0.9999996451721778,0.0,0.4368384448605458,0.0,0.7499997053573089,82.83617245628135,8333459.085941435,1
1530932,P. YARNOZ LUMBRERAS,10.076923076923077,1.2307692307692308,3.5384615384615383,0.8461538461538461,0.7085041251556669,0.2914957523951121,0.4310022542313352,0.3230768110256827,0.6458203305180871,86.65417207742173,162.54713086961098,1
1534544,K. RIVEROL DE LAS CASAS,11.214285714285714,0.8571428571428571,1.5,0.9285714285714286,0.1051826975941137,0.8948171409873816,0.1071427678572232,0.4310155432767572,0.058158896011771,119.02558692594224,110.66334091225832,1
1536510,C. POLANCO MERINO,6.6923076923076925,0.7692307692307693,1.7692307692307692,1.4615384615384617,0.6171173250064412,0.3828824302486714,0.4695053008056527,0.1910255734401978,0.5079598397212439,79.96816702204418,15384715.309157057,1
1539276,P. PERDOMO MARTÍNEZ,13.416666666666666,1.0,6.583333333333333,2.0,0.8431088821341205,0.156891008018564,0.552038164412609,0.1666665555556481,0.7879628694789952,92.3614219497006,125.75125644861934,1
1539777,M. DORADO ARCHE,7.25,1.1666666666666667,4.583333333333333,1.5,0.7089235807393757,0.2910762236939747,0.4893938284852612,0.1888887770371285,0.6259029111528804,76.73737757482827,181.7867534006488,1
1540389,J. DEL PINO CASTIÑEIRA,6.083333333333333,3.1666666666666665,3.583333333333333,1.3333333333333333,0.7409719991532807,0.2590276649672956,0.4999998092593747,0.1388887870371265,0.6726187838720264,81.67682549850154,138.53240995465103,1
1541184,J. PORTUGUES GARCÍA,14.6,7.2,4.4,3.1,0.3337653738726199,0.6662345430712773,0.5133332092778138,0.1767856936141844,0.3177450711134851,76.5574973792113,142.98332599139897,1
1543937,J. SALINAS INFANTE,14.090909090909092,4.727272727272728,3.1818181818181817,2.727272727272727,0.4331300017928765,0.5668698888597566,0.6406924073001787,0.3092351599020333,0.3943296144624742,91.8021176045954,135.82565202135044,1
1545842,A. CEBERIO MORAN,3.0,0.7272727272727273,1.3636363636363635,0.9090909090909092,0.487878544343587,0.5121209071719495,0.4090906136366022,0.2499998011365497,0.2833331788132453,79.49326162571263,27272825.83337655,0
1554047,F. BERMEJO FAJARDO,1.3333333333333333,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.1666666111111296,0.3333330000003333,0.1111110740740864,0.0,0.1666666111111296,60.07732137059906,50000059.499932654,0
1556128,G. COLOM BARRUFET,15.714285714285714,1.4285714285714286,4.857142857142857,1.0,0.4733138214501458,0.5266861054404443,0.4990929003588645,0.1991496336858231,0.3721712622100684,84.31309512893792,178.09355592159582,1
1556177,O. NGOMO MIFUMU,9.5,1.875,8.75,2.5,0.661091941392619,0.338907918634875,0.4588292646309931,0.2916665798611374,0.6436812243225731,76.18433334267908,161.53376887623736,1
1559338,J. LLAGOSTERA ALBO,4.6,1.8,1.6,1.0,0.4211110292654492,0.578888768512372,0.5199995760004048,0.2666665694444831,0.3566665850555746,66.81894064226678,20000103.39986881,1
1564299,J. GIL NARBON,9.5,2.0,7.666666666666667,2.0,0.9523808394356128,0.0476190408163275,0.3665193151189383,0.0,0.9199998518730408,66.07364193151716,198.02928015776308,1
1572066,M. BENITO MULLERAT,3.6666666666666665,4.333333333333333,3.1666666666666665,2.333333333333333,0.5630290125822404,0.4369708390712223,0.2416665940278002,0.0694444293981515,0.4365078332546304,32.6206821470221,16666921.713371752,1
1575466,X. ROQUETA CLARET,6.75,3.75,3.375,2.375,0.4776063560391701,0.5223935018928503,0.3520832512847428,0.1958332729861332,0.4198412055198207,64.5012952312712,182.04249205561285,1
1575589,S. QUINTANA CALVENTE,6.0,3.25,3.125,1.625,0.626767586309049,0.3732322693412271,0.4330356155931373,0.1291666321527873,0.5267856215306305,60.53149229310738,12500148.932261627,1
1578346,A. ARTACHO CARO,10.714285714285714,0.8571428571428571,7.428571428571429,3.0,0.9322509747989788,0.0677489063698699,0.4766899044415186,0.2142855357144464,0.926434554812668,78.40552798437852,140.8379689820428,1
1579202,A. PALOL GALA,5.0,0.4285714285714285,2.2857142857142856,0.7142857142857143,0.5380951108333708,0.4619046403571817,0.1690475771031855,0.3809522242064178,0.332652975573396,80.48016185277683,14285845.21396939,1
1580640,M. ZAMORA GOMEZ,16.545454545454547,3.0,4.545454545454546,2.0,0.4784424020259165,0.5215575209156782,0.58019468101929,0.3377409899000448,0.3134924578492279,93.65640969715348,117.42530977600832,1
1581674,D. MANZANERO CAMACHO,8.5,0.9166666666666666,5.333333333333333,1.0,0.6832254857021539,0.2334410619736841,0.3603354409392001,0.2499998854167213,0.5502644554134317,73.97717340371376,8333463.706343406,1
1582481,D. CAMPOS MARCOS,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0
1583430,J. LACUNZA ABECIA,15.0,1.0,5.230769230769231,1.8461538461538465,0.7162152308591888,0.2837846660921629,0.6312852838536295,0.3589742072650254,0.646301484080029,108.90579354446751,104.3863016043834,1
1587138,G. GONZALEZ GARCIA,8.466666666666667,2.466666666666667,1.5333333333333334,1.4666666666666666,0.4977776983875794,0.5022221420357279,0.4788886387594363,0.3107935534157562,0.4461638895313939,85.1252064599904,145.66534200722649,1
1587611,I. IBAÑEZ ZAMALLOA,14.5,3.333333333333333,6.916666666666667,1.25,0.3761062651661777,0.6238936344836056,0.5976849216154193,0.3391864594953542,0.3222113211837091,104.62808823505718,109.0576394379492,1
